vehicle_count,queue_length,traffic_density,avg_speed,waiting_time,green_signal_ratio,monsoon_active,peak_hour,congestion_delay_sec
683,1000.0,339.87,7.69,229.07,0.3584,0,1,338.313
110,1000.0,429.48,8.68,69.6,0.6286,1,1,275.898
513,632.89,12.32,22.74,502.5,0.2924,0,0,175.938
433,904.18,172.18,36.62,222.88,0.3127,0,1,185.696
440,728.35,251.61,34.95,329.92,0.6789,0,0,179.895
404,699.64,357.8,14.13,492.95,0.421,1,0,323.049
333,191.66,218.18,22.26,123.52,0.2092,0,0,98.384
170,797.26,104.13,21.98,476.78,0.3455,0,0,174.146
31,631.58,319.18,28.82,334.49,0.2279,1,0,196.01
160,717.81,72.89,36.13,162.6,0.3933,0,0,29.615
333,348.15,80.16,42.4,54.38,0.4265,0,0,38.476
434,406.51,217.58,20.92,175.78,0.8753,1,0,174.271
20,873.68,233.82,5.0,259.3,0.8033,1,0,242.355
117,552.44,112.19,40.63,239.95,0.2826,0,0,65.806
320,349.86,193.12,45.1,473.6,0.2767,0,0,142.905
230,1000.0,450.36,5.82,433.91,0.7027,1,1,400.0
89,439.62,60.57,38.26,231.33,0.6588,0,0,67.558
60,60.68,98.96,52.91,462.34,0.6571,0,0,57.963
310,567.72,199.92,40.98,286.04,0.6405,0,0,126.947
465,168.07,413.4,25.22,600.0,0.2368,0,1,303.326
451,402.79,283.4,46.96,336.31,0.3746,0,0,137.433
170,194.13,48.23,21.73,587.14,0.4788,0,0,160.149
87,228.79,162.29,13.65,570.33,0.5338,0,0,185.603
389,795.5,236.9,29.01,286.94,0.917,0,0,165.336
802,224.97,122.39,11.06,600.0,0.1688,0,1,332.609
305,1000.0,286.52,24.82,175.43,0.1601,0,1,219.259
420,744.93,167.0,30.92,348.03,0.8037,1,0,184.504
623,376.63,317.92,5.0,489.16,0.6156,0,1,313.922
426,750.78,18.53,58.07,295.37,0.4116,0,0,86.708
210,260.63,124.78,37.5,136.94,0.4153,1,0,93.234
109,1000.0,199.3,5.0,600.0,0.4466,1,1,384.015
74,688.31,135.46,33.61,77.84,0.3373,0,0,42.784
405,887.59,51.7,10.38,495.09,0.8507,1,0,270.603
413,284.33,137.98,53.59,553.64,0.3721,0,0,170.611
361,1000.0,302.96,14.51,142.22,0.1773,1,1,274.785
72,1000.0,28.34,26.17,463.58,0.4085,0,1,199.313
55,378.53,100.97,59.8,347.05,0.7131,0,0,51.403
520,901.64,95.58,25.42,600.0,0.6815,0,1,291.523
491,476.91,394.09,35.59,563.66,0.6639,1,0,286.062
225,418.32,58.97,11.8,246.24,0.2749,1,0,142.41
352,415.43,179.85,16.4,566.09,0.6309,0,0,197.055
301,210.97,125.5,27.19,218.77,0.2534,0,0,77.289
704,978.37,144.46,29.68,379.19,0.247,0,1,272.285
430,260.87,361.41,5.0,303.76,0.4196,1,0,263.654
107,79.18,254.03,20.42,495.03,0.2386,1,0,171.466
365,547.15,262.99,32.16,134.92,0.4626,1,0,159.318
403,107.89,34.64,15.17,429.2,0.7627,0,0,151.206
768,811.62,123.58,21.65,56.67,0.1704,0,1,167.287
295,446.09,88.9,9.14,188.27,0.5408,0,0,115.949
169,255.3,199.18,5.0,600.0,0.2693,0,1,250.27
301,231.16,292.01,22.53,386.32,0.6199,0,0,161.486
340,69.89,125.77,46.17,314.63,0.5532,0,0,74.912
162,736.74,142.54,5.0,431.34,0.3311,1,0,272.155
472,256.49,32.45,23.79,277.35,0.7875,0,0,94.118
131,541.87,121.76,41.52,96.63,0.541,0,0,36.546
774,865.58,37.08,14.97,555.28,0.6429,0,1,302.027
226,485.61,138.68,19.08,572.77,0.8776,1,0,235.306
20,64.83,301.32,30.88,183.98,0.37,0,0,55.235
276,272.31,183.93,53.25,58.13,0.814,0,0,18.974
336,431.12,87.9,34.31,473.76,0.7164,1,0,199.765
427,280.35,103.53,8.15,309.66,0.4793,0,0,147.275
268,772.12,189.14,46.19,233.58,0.8057,0,0,97.354
98,319.51,24.0,22.32,519.32,0.3581,0,1,133.414
459,268.78,276.8,23.51,600.0,0.5718,0,0,254.252
281,667.1,187.32,31.83,159.2,0.4511,0,0,122.798
162,765.18,164.34,54.31,140.11,0.7671,0,0,44.961
459,370.06,222.02,45.13,350.02,0.8535,0,0,130.743
84,639.09,81.74,24.04,315.68,0.297,1,0,188.32
69,88.83,16.95,14.47,124.02,0.6186,0,0,15.0
292,634.74,182.36,36.1,361.53,0.2907,0,0,175.966
300,740.91,73.43,20.24,383.27,0.8383,1,0,222.4
273,419.68,13.82,28.08,381.38,0.3671,0,0,115.047
700,503.69,410.33,35.91,469.0,0.165,0,1,292.641
221,907.79,436.96,23.23,334.7,0.548,1,1,312.204
462,618.87,43.41,54.39,209.89,0.6603,0,0,77.091
30,109.82,268.95,46.14,479.87,0.4812,0,0,115.401
79,443.91,31.85,37.55,395.31,0.6545,0,0,76.36
169,141.93,339.73,13.38,462.23,0.5505,0,1,205.42
99,1000.0,206.81,32.62,600.0,0.2317,0,1,283.044
246,206.44,160.13,30.73,232.14,0.4324,0,0,54.549
457,1000.0,252.68,10.99,515.76,0.533,1,0,345.67
422,557.62,48.58,7.19,435.68,0.669,1,0,218.546
383,403.22,251.77,48.1,93.53,0.6261,0,0,73.625
23,438.21,67.6,14.41,57.74,0.5441,1,0,47.778
432,464.73,302.24,45.74,49.6,0.689,0,0,112.281
317,755.57,74.1,16.35,73.25,0.1663,1,1,187.043
398,305.1,57.88,21.0,317.09,0.413,0,0,140.499
374,211.94,26.07,55.32,129.95,0.5901,0,0,15.0
103,299.08,121.28,50.0,387.82,0.4103,0,0,73.858
255,701.88,170.5,15.31,283.62,0.8758,0,0,152.226
458,345.78,235.07,7.96,87.23,0.8823,1,0,159.915
222,1000.0,388.41,24.46,52.51,0.3472,0,1,205.958
381,672.01,165.39,17.1,54.8,0.3686,0,0,116.772
497,511.88,152.59,24.94,324.55,0.3439,0,0,171.152
201,98.18,130.8,37.67,392.31,0.5167,1,0,134.832
212,499.95,205.94,15.21,227.66,0.8641,0,0,119.736
404,1000.0,383.65,17.6,133.44,0.2873,0,1,251.969
388,310.5,107.92,20.26,533.47,0.4384,0,0,180.306
232,243.54,110.68,26.05,248.83,0.5782,0,0,95.719
413,735.45,226.48,10.34,475.56,0.4697,1,1,317.892
136,369.94,79.81,20.5,265.08,0.634,0,0,65.665
484,148.0,211.51,29.38,68.03,0.7139,1,0,109.561
432,241.67,40.98,49.61,453.29,0.7722,0,0,117.306
286,701.93,345.36,22.64,428.91,0.5496,1,0,319.278
828,713.04,75.46,31.46,227.12,0.1943,0,1,211.187
336,335.79,78.1,7.67,190.7,0.6664,1,0,144.601
450,711.19,31.76,31.21,335.31,0.6357,0,0,139.011
104,366.38,162.64,31.91,238.01,0.3449,1,0,124.551
137,153.93,230.05,38.66,598.96,0.8199,0,0,158.977
448,184.65,259.71,54.62,334.87,0.7221,0,0,100.956
341,521.26,193.41,22.58,600.0,0.3545,0,1,274.823
198,462.04,74.9,58.07,156.55,0.8911,0,0,15.0
358,96.94,223.48,10.39,370.83,0.6783,0,0,146.429
486,1000.0,316.71,5.0,340.93,0.624,0,1,356.327
295,1000.0,318.15,13.8,600.0,0.5412,0,1,341.114
223,372.4,171.45,35.36,350.41,0.7148,1,0,150.9
204,652.36,174.46,7.45,374.89,0.3418,0,0,212.283
82,523.41,28.46,18.69,76.06,0.5053,0,0,71.285
203,1000.0,170.09,24.39,511.88,0.5029,1,1,316.23
258,253.54,268.8,41.64,348.44,0.8108,0,0,114.555
607,1000.0,41.6,10.75,319.45,0.6017,1,1,275.98
206,136.72,136.69,6.32,473.36,0.2691,1,0,194.482
194,55.17,70.42,50.02,316.74,0.6836,0,0,23.503
322,955.15,61.98,33.66,327.12,0.3954,1,0,187.512
90,286.38,297.13,49.43,221.71,0.6919,0,0,63.733
200,359.86,46.88,12.2,430.78,0.4382,0,0,139.324
110,214.4,153.87,32.29,94.72,0.5902,0,0,22.514
308,702.42,244.06,26.26,340.29,0.5937,0,0,186.119
77,318.83,11.54,56.11,572.99,0.8124,0,0,95.956
245,175.56,44.54,49.78,161.32,0.6598,0,0,15.696
300,542.82,108.55,49.44,484.19,0.3733,0,0,159.287
453,302.58,72.63,18.08,492.33,0.6297,1,0,259.143
354,230.9,58.28,5.98,148.56,0.6728,0,0,91.883
491,534.36,191.35,48.44,76.11,0.4394,0,0,102.425
343,1000.0,82.99,25.89,450.09,0.3874,1,0,261.53
183,601.42,206.2,11.97,600.0,0.8392,0,0,222.852
203,357.27,500.0,19.38,305.69,0.2303,1,1,287.294
45,269.97,78.2,12.66,578.92,0.3019,0,0,153.018
157,912.99,86.7,29.85,158.25,0.6061,1,0,118.209
79,338.53,16.1,30.3,230.17,0.4124,1,0,105.091
210,850.29,17.28,5.0,502.11,0.5748,1,0,273.053
343,603.26,153.24,29.63,187.88,0.3915,1,0,153.788
562,1000.0,297.76,11.55,600.0,0.3507,1,1,400.0
170,470.09,85.15,19.97,105.22,0.4763,1,0,82.813
453,1000.0,191.25,23.75,422.5,0.4583,1,1,343.531
188,877.02,91.04,21.56,600.0,0.1997,1,1,302.076
409,1000.0,307.68,14.56,270.18,0.3674,0,1,282.649
272,212.01,122.47,42.21,462.34,0.6606,0,0,113.829
254,784.02,331.13,18.6,600.0,0.5044,0,1,312.48
146,304.7,171.15,47.87,485.95,0.3928,0,0,103.388
725,161.68,250.44,9.35,600.0,0.4235,1,1,338.037
296,513.8,240.48,19.42,532.69,0.4623,1,0,262.527
305,249.34,15.88,7.4,96.58,0.2337,1,0,114.328
36,1000.0,332.62,31.97,600.0,0.3618,0,1,305.856
111,605.61,116.38,52.31,254.03,0.6603,0,0,66.093
178,571.57,146.6,19.71,425.17,0.8819,0,0,189.303
516,375.55,157.95,39.72,487.65,0.2679,0,0,197.034
98,259.64,177.54,24.62,156.5,0.4753,0,0,72.016
162,285.17,202.98,13.91,470.32,0.8654,0,0,147.102
524,210.33,43.21,7.32,271.09,0.5162,0,0,148.908
239,497.08,140.92,47.38,425.63,0.808,0,0,128.997
295,1000.0,52.57,12.65,470.19,0.5189,0,1,273.608
533,361.63,116.86,19.6,377.95,0.6228,0,1,183.3
257,52.69,66.99,57.91,402.12,0.7627,0,0,19.57
451,138.56,169.75,6.51,320.59,0.2461,0,0,165.916
98,743.3,298.81,21.3,600.0,0.523,0,1,289.622
405,65.41,254.18,55.65,440.25,0.2803,0,0,149.647
152,361.54,165.69,49.76,538.53,0.7211,0,0,132.705
641,326.95,462.85,7.06,600.0,0.3599,1,1,400.0
693,235.35,372.78,9.9,600.0,0.5144,0,1,333.556
422,574.16,46.07,43.83,112.26,0.2478,0,0,73.626
449,1000.0,269.21,5.68,402.32,0.2931,1,0,353.582
361,209.38,99.34,35.87,78.37,0.2749,0,0,32.405
95,291.81,110.05,11.74,331.47,0.4603,1,0,152.445
72,506.51,463.06,29.06,600.0,0.2302,0,1,274.743
173,614.56,68.18,24.85,456.25,0.2135,0,0,171.105
277,444.19,258.21,27.95,370.58,0.7894,0,0,151.67
178,459.32,257.33,49.21,404.15,0.6904,0,0,126.476
406,638.17,336.9,6.73,128.24,0.5811,1,0,230.423
355,1000.0,222.9,24.48,583.5,0.7258,1,0,312.483
474,80.0,191.88,60.52,162.1,0.4214,0,0,74.497
196,230.23,173.94,24.72,119.28,0.6635,1,0,83.335
675,645.92,192.18,5.74,173.35,0.4043,0,1,246.456
388,545.52,333.57,35.33,587.79,0.2713,1,0,304.152
477,129.71,114.66,12.91,276.58,0.6786,0,0,128.975
372,689.5,150.68,26.18,342.11,0.8958,0,0,180.368
265,965.83,442.18,9.27,401.07,0.2792,0,1,316.841
27,1000.0,146.66,30.94,48.82,0.1978,1,0,114.181
490,742.25,244.77,18.78,71.49,0.6906,0,0,145.155
344,431.46,90.85,20.16,39.57,0.4096,0,0,75.819
389,743.7,17.47,29.37,316.14,0.4945,0,0,135.903
630,1000.0,254.98,13.42,241.97,0.1484,0,1,290.813
358,316.92,142.09,47.6,240.22,0.248,0,0,89.164
364,790.42,307.46,22.67,272.82,0.6688,1,0,229.058
459,719.2,11.93,33.8,343.99,0.8521,0,0,154.41
700,1000.0,63.58,5.47,600.0,0.4787,1,1,395.875
216,622.37,262.1,54.76,51.01,0.8064,0,0,46.612
35,232.99,151.18,22.79,309.12,0.3338,0,0,96.611
57,1000.0,236.49,16.49,192.64,0.1832,0,1,181.968
224,350.16,72.76,19.51,580.45,0.4567,0,0,169.172
417,761.45,359.52,40.33,553.66,0.3472,1,0,294.43
422,526.33,278.26,36.42,103.97,0.6093,0,0,128.116
221,429.64,169.21,7.71,92.86,0.857,0,0,109.018
172,176.89,71.35,16.2,97.18,0.3774,0,0,32.405
266,581.79,281.26,30.27,79.87,0.8063,0,0,112.442
656,571.68,494.71,6.1,206.3,0.4283,1,1,364.15
495,457.66,234.73,23.09,214.98,0.1991,0,1,195.401
129,353.01,374.06,8.66,207.85,0.4449,1,1,220.474
180,535.78,148.17,24.21,122.63,0.5417,0,0,76.226
282,137.59,66.36,44.48,254.71,0.7274,0,0,43.443
256,435.29,250.42,21.18,180.34,0.691,1,0,133.787
408,768.11,196.57,11.97,264.27,0.6603,0,0,186.451
431,587.31,223.2,16.34,511.15,0.6705,1,0,275.434
115,1000.0,396.13,31.62,375.55,0.4697,0,1,235.448
122,415.15,145.0,47.61,182.69,0.3602,0,0,46.059
214,255.75,353.04,29.79,570.92,0.8211,1,0,228.741
276,1000.0,111.47,29.47,367.84,0.2485,0,1,201.325
229,328.64,310.35,10.07,101.06,0.6181,0,0,131.791
67,1000.0,137.37,5.0,600.0,0.5301,1,1,339.063
53,237.85,58.04,5.6,182.77,0.2634,0,0,44.034
404,926.45,259.09,7.98,340.2,0.4952,1,0,306.35
68,432.31,37.34,46.45,447.78,0.2292,0,0,88.695
410,889.35,73.1,5.0,330.4,0.3506,1,0,230.996
170,175.5,237.34,28.89,489.19,0.6186,0,0,146.357
165,552.5,100.18,18.14,234.49,0.8496,0,0,122.482
64,201.82,330.14,31.02,116.4,0.4215,1,0,104.275
24,620.53,54.25,49.59,245.14,0.7532,0,0,32.855
188,241.86,130.71,49.33,271.91,0.5526,0,0,68.888
446,391.77,127.65,26.05,431.7,0.7165,0,0,153.331
763,920.43,228.77,35.71,600.0,0.5827,0,1,360.516
48,539.75,174.85,32.64,213.09,0.6325,1,0,117.114
37,886.54,166.93,25.91,533.35,0.4797,1,0,248.817
158,1000.0,166.82,22.77,306.51,0.478,0,1,180.57
409,147.6,14.52,22.85,597.63,0.6725,0,0,166.126
199,1000.0,292.41,26.94,88.12,0.5747,0,1,158.155
133,346.01,158.36,57.27,409.66,0.5905,0,0,84.649
478,478.17,119.62,21.3,357.14,0.7915,0,0,163.035
436,308.28,85.42,12.83,360.04,0.4616,1,0,188.693
357,514.99,321.78,11.95,463.95,0.7333,1,0,267.374
150,1000.0,123.61,34.3,585.3,0.4492,0,1,271.538
348,1000.0,385.42,21.31,600.0,0.1894,0,1,328.738
138,710.58,75.14,58.35,538.54,0.5644,0,0,147.033
330,566.62,309.96,37.63,146.94,0.7465,0,0,111.153
400,116.23,133.04,22.7,353.24,0.693,0,0,112.366
81,407.05,157.46,38.05,458.97,0.5672,0,0,116.157
453,266.92,134.27,8.48,197.07,0.7515,1,0,164.255
252,566.48,282.63,27.49,157.17,0.8521,0,0,120.374
393,223.2,113.39,18.27,97.57,0.2975,1,0,111.453
47,747.35,218.66,36.64,177.77,0.3683,0,0,102.602
320,455.57,32.42,9.77,600.0,0.6362,1,1,246.149
46,226.84,339.5,11.38,600.0,0.2638,1,1,308.913
392,735.99,227.26,57.34,135.23,0.7539,0,0,95.476
55,190.29,135.8,15.96,321.63,0.5958,0,0,69.359
177,72.91,194.04,55.83,155.88,0.4729,0,0,36.976
378,635.89,311.61,23.72,598.22,0.695,1,0,306.144
373,721.03,146.89,38.2,426.73,0.7413,0,0,173.455
303,237.0,78.89,11.16,137.95,0.3908,0,0,68.084
352,353.87,115.6,13.81,191.77,0.212,0,0,101.799
353,303.96,277.55,31.01,508.01,0.7276,1,0,215.253
543,866.03,123.04,33.42,600.0,0.5191,0,1,331.577
190,279.78,185.74,35.3,246.25,0.2964,0,0,84.854
32,515.23,51.4,13.09,383.95,0.2312,0,0,139.575
223,389.53,278.9,47.94,247.66,0.6445,0,0,106.829
62,1000.0,381.45,22.56,600.0,0.4801,1,1,382.537
229,554.51,141.14,41.24,551.96,0.7121,0,0,173.653
253,824.93,303.74,9.3,120.22,0.7971,1,0,191.852
113,422.02,229.76,28.9,408.49,0.648,0,0,134.1
418,389.24,46.39,37.5,508.67,0.6743,1,0,180.843
613,766.06,182.28,6.08,271.33,0.4132,1,1,317.815
269,454.11,138.34,14.02,554.45,0.6045,0,0,213.609
726,370.43,156.1,24.47,424.09,0.6719,0,1,251.306
151,143.03,95.13,36.9,211.5,0.221,0,0,61.977
136,340.78,120.37,15.48,590.59,0.5713,0,0,212.952
103,151.17,47.73,39.75,398.03,0.3666,0,0,89.419
288,235.53,46.33,54.65,180.23,0.7092,0,0,15.0
118,460.79,82.29,49.79,327.85,0.6974,0,0,57.908
466,610.9,30.58,5.31,380.01,0.3709,0,0,217.349
156,211.14,145.36,55.2,418.19,0.7037,0,0,73.141
263,642.18,50.12,37.78,152.19,0.6384,0,0,70.52
278,62.18,28.82,18.41,381.44,0.836,0,0,83.64
174,1000.0,339.33,6.57,489.15,0.7421,1,0,319.416
373,463.04,194.01,58.87,519.1,0.745,0,0,160.192
326,429.85,268.45,6.76,197.82,0.2908,0,0,187.82
379,559.36,303.69,15.04,546.41,0.8514,0,0,245.534
474,725.09,276.11,24.7,60.12,0.5831,0,1,142.746
234,519.34,335.09,28.66,509.73,0.7568,1,0,243.685
225,347.08,56.82,19.04,209.96,0.7526,0,0,69.529
372,1000.0,266.32,28.41,588.27,0.7795,1,0,311.26
215,707.91,174.93,44.32,562.25,0.6572,0,0,176.001
217,408.69,218.02,52.73,517.73,0.2081,0,0,136.617
97,661.63,42.62,44.11,160.51,0.5308,0,0,32.229
334,166.61,294.97,6.87,491.41,0.3669,0,0,202.361
53,475.84,122.52,53.24,202.87,0.3987,0,0,54.519
487,399.25,233.67,36.23,280.02,0.4057,0,0,150.386
93,286.24,293.89,29.1,518.82,0.6296,0,0,176.915
196,772.7,283.67,6.36,466.44,0.7567,0,0,247.408
206,1000.0,142.1,21.88,600.0,0.6233,0,1,268.248
273,1000.0,245.2,5.3,186.54,0.5842,1,1,288.357
179,513.94,205.43,33.27,332.7,0.2065,0,0,127.799
352,487.34,200.79,9.88,99.95,0.7179,1,0,166.796
155,1000.0,205.65,25.13,114.27,0.6364,0,1,130.488
158,127.79,206.07,10.67,589.54,0.7738,0,0,175.383
74,657.29,257.84,35.55,379.61,0.2774,0,0,150.788
184,100.8,133.52,26.59,34.37,0.8962,1,0,40.33
443,700.15,48.25,28.83,281.89,0.5391,0,0,145.353
210,541.54,193.48,59.24,191.55,0.6041,0,0,37.698
624,292.61,379.15,13.65,210.57,0.2944,1,1,283.398
359,371.55,500.0,17.75,600.0,0.6172,1,1,360.678
222,395.04,226.65,30.52,122.41,0.8072,0,0,78.23
385,264.3,128.84,51.93,129.84,0.7761,0,0,45.501
31,960.62,239.72,35.57,173.95,0.3574,1,0,156.609
702,340.3,395.99,16.21,600.0,0.2256,0,1,352.641
262,362.33,107.68,53.67,134.77,0.8965,0,0,43.446
203,252.44,14.86,13.44,198.36,0.8015,0,0,30.746
491,136.08,203.78,48.18,575.68,0.8357,0,0,190.06
192,250.85,18.24,32.94,354.72,0.7757,0,0,105.693
726,1000.0,400.46,7.72,212.0,0.2027,0,1,372.074
466,854.13,76.06,24.7,549.33,0.5632,1,0,268.476
138,689.38,127.31,11.68,332.52,0.2748,0,0,162.822
188,519.05,361.57,35.47,472.27,0.4889,1,0,250.896
387,332.29,41.92,30.21,76.65,0.317,1,0,106.836
117,65.25,10.75,43.8,128.87,0.5323,0,0,15.0
357,447.49,37.31,19.19,79.1,0.6542,0,0,48.383
84,74.37,275.87,62.49,290.6,0.7911,0,0,62.2
123,50.12,276.62,47.83,268.84,0.2505,0,0,81.283
251,478.34,119.81,40.81,276.21,0.8401,0,0,93.256
408,165.04,227.66,23.5,253.72,0.3421,0,0,146.263
359,501.08,224.49,33.74,265.66,0.8594,0,0,125.634
292,473.19,38.49,24.99,263.9,0.532,0,0,106.709
244,1000.0,124.21,28.64,208.71,0.1829,0,1,175.949
216,339.94,281.84,20.48,357.69,0.7456,0,0,147.982
233,1000.0,85.57,10.52,600.0,0.1834,0,1,307.235
245,628.76,241.92,9.72,600.0,0.4951,0,1,297.63
168,175.39,111.53,16.19,97.28,0.7587,1,0,80.354
309,265.25,163.12,36.63,284.72,0.5235,0,0,97.617
127,73.29,85.04,33.92,164.54,0.6779,1,0,29.562
39,423.9,73.72,56.67,377.96,0.6015,0,0,80.379
331,631.0,23.37,9.18,219.07,0.2392,0,0,120.805
32,843.61,389.87,5.0,506.98,0.6789,1,0,350.178
514,234.54,39.65,24.85,543.58,0.8456,0,0,169.233
199,120.91,130.32,50.65,210.82,0.436,0,0,43.194
22,185.27,140.69,53.19,235.25,0.2824,0,0,26.796
466,1000.0,136.46,8.73,353.06,0.3951,1,0,275.481
296,427.93,322.08,14.36,396.71,0.6221,1,0,225.778
420,362.44,115.43,51.25,431.36,0.9204,0,0,139.494
215,140.44,259.03,25.13,80.56,0.77,1,0,103.48
188,943.58,206.86,18.0,60.96,0.7643,1,0,163.566
570,686.26,402.53,10.98,600.0,0.3511,0,1,392.479
198,164.89,347.19,7.0,278.86,0.6151,1,0,196.254
434,1000.0,146.29,5.0,600.0,0.3499,1,1,374.991
157,562.56,238.66,42.01,214.28,0.2508,0,0,115.011
188,407.26,247.32,41.79,129.96,0.5299,0,0,62.582
59,734.97,256.09,26.4,92.88,0.5685,0,0,101.386
412,743.26,267.04,39.46,446.95,0.7901,0,0,193.368
202,423.58,232.53,14.17,250.62,0.7071,0,0,100.094
805,1000.0,265.43,5.0,135.92,0.3822,1,1,354.463
229,1000.0,142.0,6.11,293.37,0.4127,0,1,234.927
253,347.27,253.63,10.53,524.66,0.7819,0,0,227.863
161,613.27,262.21,55.95,318.88,0.385,0,0,131.139
330,400.87,37.1,19.08,535.36,0.4706,0,0,221.275
385,456.06,169.05,12.11,549.25,0.8305,0,0,218.584
251,568.62,59.66,30.71,72.79,0.7559,1,0,84.871
189,898.15,115.88,16.29,576.9,0.8924,1,0,257.484
350,1000.0,168.66,11.4,227.17,0.8168,1,0,225.132
176,518.51,140.95,10.05,600.0,0.571,0,1,252.63
325,523.65,208.46,13.52,256.61,0.3698,0,0,153.654
347,541.17,30.91,10.05,398.92,0.5861,0,0,159.693
159,959.7,248.03,26.77,440.08,0.5091,1,0,243.453
316,386.6,179.9,29.64,100.98,0.4761,0,0,79.903
370,187.23,224.1,13.46,285.6,0.7559,0,0,161.533
81,288.74,50.63,30.5,148.67,0.4827,1,0,86.949
164,122.29,135.13,5.0,104.31,0.3184,1,0,154.021
218,167.5,274.46,18.93,342.41,0.4403,1,0,184.126
408,280.06,224.2,12.41,431.7,0.7622,0,0,207.098
296,170.52,168.72,5.0,190.08,0.5462,1,0,146.559
218,691.67,152.81,33.73,34.59,0.2025,0,0,83.407
174,317.18,271.9,13.75,565.26,0.622,0,0,204.751
21,347.15,105.3,9.28,308.39,0.3281,0,0,142.742
29,641.8,57.33,32.65,370.91,0.2627,0,0,111.806
129,281.72,307.1,51.05,73.5,0.4216,0,0,31.232
79,550.02,254.56,31.93,376.77,0.7723,0,0,141.476
81,905.03,104.62,6.24,436.04,0.229,1,0,242.627
295,297.07,258.86,21.29,60.76,0.3371,0,0,121.276
318,575.28,102.22,18.68,327.19,0.3555,1,0,200.894
70,492.91,374.32,12.18,200.07,0.6087,0,1,213.6
302,339.69,187.17,25.44,109.34,0.3844,0,0,89.787
154,853.98,239.61,20.13,600.0,0.4415,0,1,292.06
192,324.42,257.43,53.5,412.7,0.2884,0,0,132.621
465,550.72,323.4,30.1,348.57,0.7794,1,0,236.751
256,394.24,50.26,15.3,314.43,0.3864,0,0,132.562
39,68.82,199.01,51.13,309.82,0.5083,0,0,55.772
190,171.34,241.89,25.18,282.72,0.4122,0,0,99.859
321,489.66,168.05,49.47,230.12,0.6533,0,0,90.195
201,88.15,125.49,23.9,283.58,0.2942,0,1,119.926
749,1000.0,120.82,26.67,284.71,0.1432,0,1,260.989
238,1000.0,375.12,15.74,590.89,0.56,1,0,328.311
29,650.27,135.44,42.32,173.33,0.9084,0,0,28.118
261,422.03,193.69,21.98,259.0,0.7988,1,0,153.864
318,381.45,180.33,36.4,317.51,0.8517,0,0,109.593
242,559.34,36.68,33.13,428.99,0.5193,0,0,155.505
440,770.86,45.17,5.4,474.55,0.5699,1,0,255.825
782,1000.0,105.75,17.37,600.0,0.5872,0,1,324.298
92,433.5,27.39,8.01,188.95,0.4146,0,0,59.05
59,307.7,330.0,9.81,119.15,0.2671,1,0,149.862
281,770.14,110.96,12.19,600.0,0.2373,1,1,338.13
297,1000.0,97.62,19.03,542.45,0.837,1,0,281.272
285,741.79,223.77,5.0,536.32,0.7719,1,0,304.623
139,729.14,258.16,12.49,502.08,0.4121,0,0,263.988
482,626.37,22.91,28.92,233.87,0.7106,0,0,108.214
159,1000.0,91.53,38.66,116.51,0.692,1,0,102.554
672,718.72,339.96,19.85,600.0,0.3862,0,1,355.822
693,1000.0,314.54,17.64,600.0,0.1638,1,1,400.0
72,726.84,192.19,29.9,160.05,0.6816,0,0,84.15
137,706.27,13.75,15.33,384.63,0.419,0,0,138.037
125,741.6,263.45,6.64,600.0,0.3946,0,0,302.411
450,596.14,228.49,15.54,121.93,0.5961,1,0,170.661
202,568.25,238.36,54.61,234.56,0.3719,0,0,128.228
400,445.16,282.88,22.55,267.46,0.6707,0,0,165.505
380,1000.0,432.88,9.8,245.94,0.2944,1,1,389.469
244,931.6,24.24,27.13,490.53,0.8005,1,0,228.792
489,917.79,299.63,28.57,447.44,0.5144,1,0,290.145
216,386.47,169.81,37.55,155.71,0.5347,0,0,62.727
407,597.73,42.43,22.32,510.62,0.2331,0,0,198.09
352,1000.0,134.42,32.17,487.54,0.1622,0,1,259.571
70,505.24,61.96,25.92,340.5,0.3374,0,0,129.531
47,364.43,282.26,21.08,392.72,0.4387,0,0,145.0
121,637.05,251.38,53.69,486.68,0.3307,0,0,133.384
626,1000.0,396.99,21.46,289.05,0.4177,1,1,350.695
194,394.41,216.35,61.57,386.87,0.6004,0,0,96.92
247,491.79,187.73,36.04,437.95,0.7278,0,0,146.382
69,589.15,248.06,56.72,514.23,0.5457,0,0,148.061
333,561.56,75.89,15.76,452.66,0.4647,0,0,186.011
429,266.47,79.23,55.76,559.46,0.824,0,0,158.94
503,519.55,278.55,28.44,131.76,0.3704,0,1,188.717
726,1000.0,380.66,16.94,492.24,0.3062,0,1,354.704
29,716.51,252.54,17.94,198.88,0.2653,0,0,119.434
26,361.83,286.79,43.55,331.78,0.3155,0,0,102.253
251,1000.0,305.71,18.22,483.32,0.7045,1,0,309.458
150,590.63,106.3,39.91,294.85,0.3402,1,0,146.956
531,326.84,111.66,29.24,80.35,0.341,0,1,106.049
678,1000.0,255.58,20.09,600.0,0.1601,1,1,400.0
67,87.66,200.89,23.5,33.43,0.4879,0,0,26.649
716,344.06,306.51,18.04,147.14,0.4766,1,1,267.194
57,1000.0,58.05,18.19,600.0,0.2781,1,1,288.091
329,430.87,148.7,29.02,481.71,0.2069,0,0,193.593
210,327.51,326.54,7.16,224.39,0.8103,1,0,190.676
315,379.84,85.46,47.68,377.29,0.6935,0,0,77.892
69,506.22,185.34,22.47,352.27,0.8907,0,0,133.203
